,date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
17669,2018-07-04 01:30:00,2.84,3.74,0.0,0.0,60.48,5400,Weekday,Wednesday,Light_Load
17670,2018-07-04 01:45:00,2.84,3.64,0.0,0.0,61.51,6300,Weekday,Wednesday,Light_Load
17671,2018-07-04 02:00:00,2.81,3.71,0.0,0.0,60.38,7200,Weekday,Wednesday,Light_Load
17672,2018-07-04 02:15:00,2.81,3.67,0.0,0.0,60.79,8100,Weekday,Wednesday,Light_Load
17673,2018-07-04 02:30:00,2.88,3.78,0.0,0.0,60.6,9000,Weekday,Wednesday,Light_Load
17674,2018-07-04 02:45:00,2.92,3.96,0.0,0.0,59.35,9900,Weekday,Wednesday,Light_Load
17675,2018-07-04 03:00:00,2.84,3.74,0.0,0.0,60.48,10800,Weekday,Wednesday,Light_Load
17676,2018-07-04 03:15:00,2.81,3.78,0.0,0.0,59.66,11700,Weekday,Wednesday,Light_Load
17677,2018-07-04 03:30:00,2.84,3.74,0.0,0.0,60.48,12600,Weekday,Wednesday,Light_Load
17678,2018-07-04 03:45:00,2.84,3.89,0.0,0.0,58.97,13500,Weekday,Wednesday,Light_Load
17679,2018-07-04 04:00:00,2.92,3.78,0.0,0.0,61.13,14400,Weekday,Wednesday,Light_Load
17680,2018-07-04 04:15:00,2.81,3.82,0.0,0.0,59.26,15300,Weekday,Wednesday,Light_Load
17681,2018-07-04 04:30:00,3.06,3.71,0.0,0.0,63.63,16200,Weekday,Wednesday,Light_Load
17682,2018-07-04 04:45:00,3.42,3.67,0.0,0.0,68.17,17100,Weekday,Wednesday,Light_Load
17683,2018-07-04 05:00:00,2.99,4.0,0.0,0.0,59.87,18000,Weekday,Wednesday,Light_Load
17684,2018-07-04 05:15:00,2.81,3.96,0.0,0.0,57.87,18900,Weekday,Wednesday,Light_Load
17685,2018-07-04 05:30:00,2.84,3.89,0.0,0.0,58.97,19800,Weekday,Wednesday,Light_Load
17686,2018-07-04 05:45:00,2.81,3.96,0.0,0.0,57.87,20700,Weekday,Wednesday,Light_Load
17687,2018-07-04 06:00:00,2.81,4.1,0.0,0.0,56.53,21600,Weekday,Wednesday,Light_Load
17688,2018-07-04 06:15:00,2.77,3.85,0.0,0.0,58.4,22500,Weekday,Wednesday,Light_Load
17689,2018-07-04 06:30:00,2.77,3.78,0.0,0.0,59.11,23400,Weekday,Wednesday,Light_Load
17690,2018-07-04 06:45:00,3.31,4.64,0.0,0.0,58.07,24300,Weekday,Wednesday,Light_Load
17691,2018-07-04 07:00:00,3.42,4.61,0.0,0.0,59.58,25200,Weekday,Wednesday,Light_Load
17692,2018-07-04 07:15:00,3.02,3.71,0.0,0.0,63.13,26100,Weekday,Wednesday,Light_Load
17693,2018-07-04 07:30:00,3.13,3.71,0.0,0.0,64.48,27000,Weekday,Wednesday,Light_Load
17694,2018-07-04 07:45:00,3.53,4.5,0.0,0.0,61.72,27900,Weekday,Wednesday,Light_Load
17695,2018-07-04 08:00:00,6.7,8.14,0.0,0.0,63.55,28800,Weekday,Wednesday,Light_Load
17696,2018-07-04 08:15:00,56.09,36.94,0.0,0.03,83.52,29700,Weekday,Wednesday,Light_Load
17697,2018-07-04 08:30:00,87.37,57.71,0.0,0.04,83.44,30600,Weekday,Wednesday,Light_Load
17698,2018-07-04 08:45:00,93.85,64.73,0.0,0.04,82.32,31500,Weekday,Wednesday,Light_Load
17699,2018-07-04 09:00:00,68.8,36.25,0.0,0.03,88.47,32400,Weekday,Wednesday,Light_Load
17700,2018-07-04 09:15:00,118.98,53.39,0.0,0.05,91.24,33300,Weekday,Wednesday,Medium_Load
17701,2018-07-04 09:30:00,98.57,49.57,0.0,0.05,89.34,34200,Weekday,Wednesday,Medium_Load
17702,2018-07-04 09:45:00,116.06,53.86,0.0,0.05,90.71,35100,Weekday,Wednesday,Medium_Load
17703,2018-07-04 10:00:00,88.6,44.21,0.0,0.04,89.48,36000,Weekday,Wednesday,Medium_Load
17704,2018-07-04 10:15:00,86.62,49.75,0.0,0.04,86.72,36900,Weekday,Wednesday,Maximum_Load
17705,2018-07-04 10:30:00,111.38,45.86,0.0,0.05,92.47,37800,Weekday,Wednesday,Maximum_Load
17706,2018-07-04 10:45:00,90.36,35.75,0.0,0.04,92.99,38700,Weekday,Wednesday,Maximum_Load
17707,2018-07-04 11:00:00,105.05,34.49,0.0,0.05,95.01,39600,Weekday,Wednesday,Maximum_Load
17708,2018-07-04 11:15:00,91.4,49.64,0.0,0.04,87.88,40500,Weekday,Wednesday,Maximum_Load
17709,2018-07-04 11:30:00,108.22,56.05,0.0,0.05,88.8,41400,Weekday,Wednesday,Maximum_Load
17710,2018-07-04 11:45:00,67.07,41.36,0.0,0.03,85.12,42300,Weekday,Wednesday,Maximum_Load
17711,2018-07-04 12:00:00,42.34,30.1,0.0,0.02,81.5,43200,Weekday,Wednesday,Maximum_Load
17712,2018-07-04 12:15:00,8.1,1.66,15.55,0.0,97.96,44100,Weekday,Wednesday,Medium_Load
17713,2018-07-04 12:30:00,4.5,0.0,16.74,0.0,100.0,45000,Weekday,Wednesday,Medium_Load
17714,2018-07-04 12:45:00,5.26,0.04,16.38,0.0,100.0,45900,Weekday,Wednesday,Medium_Load
17715,2018-07-04 13:00:00,4.57,0.0,16.2,0.0,100.0,46800,Weekday,Wednesday,Medium_Load
17716,2018-07-04 13:15:00,24.26,3.2,5.98,0.01,99.14,47700,Weekday,Wednesday,Maximum_Load
17717,2018-07-04 13:30:00,40.14,15.23,0.0,0.02,93.5,48600,Weekday,Wednesday,Maximum_Load
17718,2018-07-04 13:45:00,38.63,12.56,0.11,0.02,95.1,49500,Weekday,Wednesday,Maximum_Load
17719,2018-07-04 14:00:00,34.99,11.81,0.0,0.02,94.75,50400,Weekday,Wednesday,Maximum_Load
17720,2018-07-04 14:15:00,35.93,15.8,0.0,0.02,91.54,51300,Weekday,Wednesday,Maximum_Load
17721,2018-07-04 14:30:00,43.31,17.96,0.0,0.02,92.37,52200,Weekday,Wednesday,Maximum_Load
17722,2018-07-04 14:45:00,35.78,9.4,0.0,0.02,96.72,53100,Weekday,Wednesday,Maximum_Load
17723,2018-07-04 15:00:00,36.4,9.79,0.36,0.02,96.57,54000,Weekday,Wednesday,Maximum_Load
17724,2018-07-04 15:15:00,40.21,11.48,0.14,0.02,96.16,54900,Weekday,Wednesday,Maximum_Load
17725,2018-07-04 15:30:00,40.86,13.75,0.0,0.02,94.78,55800,Weekday,Wednesday,Maximum_Load
17726,2018-07-04 15:45:00,39.28,10.44,0.0,0.02,96.64,56700,Weekday,Wednesday,Maximum_Load
17727,2018-07-04 16:00:00,48.06,20.16,0.0,0.02,92.22,57600,Weekday,Wednesday,Maximum_Load
17728,2018-07-04 16:15:00,53.17,22.32,0.0,0.02,92.21,58500,Weekday,Wednesday,Maximum_Load
17729,2018-07-04 16:30:00,44.06,12.2,0.0,0.02,96.37,59400,Weekday,Wednesday,Maximum_Load
17730,2018-07-04 16:45:00,42.23,10.94,0.0,0.02,96.8,60300,Weekday,Wednesday,Maximum_Load
17731,2018-07-04 17:00:00,46.26,17.28,0.0,0.02,93.68,61200,Weekday,Wednesday,Maximum_Load
17732,2018-07-04 17:15:00,47.48,17.17,0.0,0.02,94.04,62100,Weekday,Wednesday,Medium_Load
17733,2018-07-04 17:30:00,41.36,7.96,0.22,0.02,98.2,63000,Weekday,Wednesday,Medium_Load
17734,2018-07-04 17:45:00,35.42,1.22,3.2,0.02,99.94,63900,Weekday,Wednesday,Medium_Load
17735,2018-07-04 18:00:00,36.68,3.1,3.85,0.02,99.64,64800,Weekday,Wednesday,Medium_Load
17736,2018-07-04 18:15:00,50.87,25.56,0.0,0.02,89.35,65700,Weekday,Wednesday,Medium_Load
17737,2018-07-04 18:30:00,47.7,27.58,0.0,0.02,86.57,66600,Weekday,Wednesday,Medium_Load
17738,2018-07-04 18:45:00,44.21,17.68,0.11,0.02,92.85,67500,Weekday,Wednesday,Medium_Load
17739,2018-07-04 19:00:00,50.9,14.69,0.22,0.02,96.08,68400,Weekday,Wednesday,Medium_Load
17740,2018-07-04 19:15:00,45.72,9.5,0.11,0.02,97.91,69300,Weekday,Wednesday,Medium_Load
17741,2018-07-04 19:30:00,43.13,9.29,0.14,0.02,97.76,70200,Weekday,Wednesday,Medium_Load
17742,2018-07-04 19:45:00,35.96,3.89,0.25,0.02,99.42,71100,Weekday,Wednesday,Medium_Load
17743,2018-07-04 20:00:00,34.38,2.41,0.36,0.02,99.76,72000,Weekday,Wednesday,Medium_Load
17744,2018-07-04 20:15:00,53.32,17.86,0.04,0.02,94.82,72900,Weekday,Wednesday,Medium_Load
17745,2018-07-04 20:30:00,45.22,10.62,0.14,0.02,97.35,73800,Weekday,Wednesday,Medium_Load
17746,2018-07-04 20:45:00,53.21,20.27,0.04,0.02,93.45,74700,Weekday,Wednesday,Medium_Load
17747,2018-07-04 21:00:00,34.31,2.38,0.36,0.02,99.76,75600,Weekday,Wednesday,Medium_Load
17748,2018-07-04 21:15:00,37.33,4.18,0.22,0.02,99.38,76500,Weekday,Wednesday,Medium_Load
17749,2018-07-04 21:30:00,56.05,18.47,0.0,0.03,94.98,77400,Weekday,Wednesday,Medium_Load
17750,2018-07-04 21:45:00,37.26,6.95,1.26,0.02,98.3,78300,Weekday,Wednesday,Medium_Load
17751,2018-07-04 22:00:00,4.5,0.04,20.66,0.0,100.0,79200,Weekday,Wednesday,Medium_Load
17752,2018-07-04 22:15:00,4.72,0.9,13.93,0.0,98.23,80100,Weekday,Wednesday,Medium_Load
17753,2018-07-04 22:30:00,3.89,4.18,0.0,0.0,68.13,81000,Weekday,Wednesday,Medium_Load
17754,2018-07-04 22:45:00,3.71,4.07,0.0,0.0,67.37,81900,Weekday,Wednesday,Medium_Load
17755,2018-07-04 23:00:00,3.64,4.03,0.0,0.0,67.03,82800,Weekday,Wednesday,Medium_Load
17756,2018-07-04 23:15:00,3.6,3.78,0.0,0.0,68.97,83700,Weekday,Wednesday,Light_Load
17757,2018-07-04 23:30:00,3.53,3.64,0.0,0.0,69.62,84600,Weekday,Wednesday,Light_Load
17758,2018-07-04 23:45:00,3.53,3.67,0.0,0.0,69.32,85500,Weekday,Wednesday,Light_Load
17759,2018-07-04 00:00:00,3.56,3.96,0.0,0.0,66.85,0,Weekday,Wednesday,Light_Load
17760,2018-07-05 00:15:00,3.56,3.82,0.0,0.0,68.18,900,Weekday,Thursday,Light_Load
17761,2018-07-05 00:30:00,3.53,4.0,0.0,0.0,66.17,1800,Weekday,Thursday,Light_Load
17762,2018-07-05 00:45:00,3.1,4.43,0.0,0.0,57.33,2700,Weekday,Thursday,Light_Load
17763,2018-07-05 01:00:00,3.02,4.64,0.0,0.0,54.55,3600,Weekday,Thursday,Light_Load
17764,2018-07-05 01:15:00,3.02,4.57,0.0,0.0,55.13,4500,Weekday,Thursday,Light_Load
17765,2018-07-05 01:30:00,3.13,4.72,0.0,0.0,55.27,5400,Weekday,Thursday,Light_Load
17766,2018-07-05 01:45:00,3.56,4.97,0.0,0.0,58.23,6300,Weekday,Thursday,Light_Load
17767,2018-07-05 02:00:00,3.06,4.79,0.0,0.0,53.84,7200,Weekday,Thursday,Light_Load
17768,2018-07-05 02:15:00,3.02,4.79,0.0,0.0,53.33,8100,Weekday,Thursday,Light_Load
17769,2018-07-05 02:30:00,3.06,5.08,0.0,0.0,51.6,9000,Weekday,Thursday,Light_Load
17770,2018-07-05 02:45:00,3.06,4.9,0.0,0.0,52.97,9900,Weekday,Thursday,Light_Load
17771,2018-07-05 03:00:00,3.06,4.97,0.0,0.0,52.43,10800,Weekday,Thursday,Light_Load
17772,2018-07-05 03:15:00,3.13,5.0,0.0,0.0,53.06,11700,Weekday,Thursday,Light_Load
17773,2018-07-05 03:30:00,3.06,5.0,0.0,0.0,52.2,12600,Weekday,Thursday,Light_Load
17774,2018-07-05 03:45:00,3.06,5.08,0.0,0.0,51.6,13500,Weekday,Thursday,Light_Load
17775,2018-07-05 04:00:00,3.06,5.04,0.0,0.0,51.9,14400,Weekday,Thursday,Light_Load
17776,2018-07-05 04:15:00,3.1,5.04,0.0,0.0,52.39,15300,Weekday,Thursday,Light_Load
17777,2018-07-05 04:30:00,3.02,4.97,0.0,0.0,51.93,16200,Weekday,Thursday,Light_Load
17778,2018-07-05 04:45:00,3.1,5.04,0.0,0.0,52.39,17100,Weekday,Thursday,Light_Load
17779,2018-07-05 05:00:00,3.1,5.33,0.0,0.0,50.28,18000,Weekday,Thursday,Light_Load
17780,2018-07-05 05:15:00,3.06,5.44,0.0,0.0,49.03,18900,Weekday,Thursday,Light_Load
17781,2018-07-05 05:30:00,3.56,5.08,0.0,0.0,57.39,19800,Weekday,Thursday,Light_Load
17782,2018-07-05 05:45:00,3.24,5.29,0.0,0.0,52.23,20700,Weekday,Thursday,Light_Load
17783,2018-07-05 06:00:00,3.1,5.44,0.0,0.0,49.51,21600,Weekday,Thursday,Light_Load
17784,2018-07-05 06:15:00,3.2,5.4,0.0,0.0,50.98,22500,Weekday,Thursday,Light_Load
17785,2018-07-05 06:30:00,3.64,5.58,0.0,0.0,54.64,23400,Weekday,Thursday,Light_Load
17786,2018-07-05 06:45:00,3.17,5.18,0.0,0.0,52.2,24300,Weekday,Thursday,Light_Load
17787,2018-07-05 07:00:00,2.99,4.93,0.0,0.0,51.86,25200,Weekday,Thursday,Light_Load
17788,2018-07-05 07:15:00,3.06,4.61,0.0,0.0,55.3,26100,Weekday,Thursday,Light_Load
17789,2018-07-05 07:30:00,3.53,4.68,0.0,0.0,60.22,27000,Weekday,Thursday,Light_Load
17790,2018-07-05 07:45:00,4.03,5.44,0.0,0.0,59.53,27900,Weekday,Thursday,Light_Load
17791,2018-07-05 08:00:00,4.82,6.37,0.0,0.0,60.34,28800,Weekday,Thursday,Light_Load
17792,2018-07-05 08:15:00,38.41,38.12,0.0,0.02,70.98,29700,Weekday,Thursday,Light_Load
17793,2018-07-05 08:30:00,71.14,58.75,0.0,0.03,77.11,30600,Weekday,Thursday,Light_Load
17794,2018-07-05 08:45:00,117.32,79.63,0.0,0.05,82.74,31500,Weekday,Thursday,Light_Load
17795,2018-07-05 09:00:00,121.68,62.24,0.0,0.06,89.03,32400,Weekday,Thursday,Light_Load
17796,2018-07-05 09:15:00,84.2,38.45,0.0,0.04,90.96,33300,Weekday,Thursday,Medium_Load
17797,2018-07-05 09:30:00,98.17,39.17,0.0,0.05,92.88,34200,Weekday,Thursday,Medium_Load
17798,2018-07-05 09:45:00,74.52,40.79,0.0,0.03,87.72,35100,Weekday,Thursday,Medium_Load
17799,2018-07-05 10:00:00,85.97,30.85,0.0,0.04,94.12,36000,Weekday,Thursday,Medium_Load
17800,2018-07-05 10:15:00,106.96,47.27,0.0,0.05,91.47,36900,Weekday,Thursday,Maximum_Load
17801,2018-07-05 10:30:00,83.7,32.58,0.0,0.04,93.19,37800,Weekday,Thursday,Maximum_Load
17802,2018-07-05 10:45:00,66.28,33.55,0.0,0.03,89.22,38700,Weekday,Thursday,Maximum_Load
17803,2018-07-05 11:00:00,75.89,38.41,0.0,0.03,89.22,39600,Weekday,Thursday,Maximum_Load
17804,2018-07-05 11:15:00,74.88,41.26,0.0,0.03,87.58,40500,Weekday,Thursday,Maximum_Load
17805,2018-07-05 11:30:00,101.7,57.53,0.0,0.05,87.04,41400,Weekday,Thursday,Maximum_Load
17806,2018-07-05 11:45:00,107.75,56.3,0.0,0.05,88.63,42300,Weekday,Thursday,Maximum_Load
17807,2018-07-05 12:00:00,82.73,51.41,0.0,0.04,84.94,43200,Weekday,Thursday,Maximum_Load
17808,2018-07-05 12:15:00,8.42,1.15,15.84,0.0,99.08,44100,Weekday,Thursday,Medium_Load
17809,2018-07-05 12:30:00,5.9,0.0,25.34,0.0,100.0,45000,Weekday,Thursday,Medium_Load
17810,2018-07-05 12:45:00,5.0,0.0,23.98,0.0,100.0,45900,Weekday,Thursday,Medium_Load
17811,2018-07-05 13:00:00,4.86,0.0,24.48,0.0,100.0,46800,Weekday,Thursday,Medium_Load
17812,2018-07-05 13:15:00,59.62,28.4,4.28,0.03,90.28,47700,Weekday,Thursday,Maximum_Load
17813,2018-07-05 13:30:00,64.76,27.0,0.0,0.03,92.3,48600,Weekday,Thursday,Maximum_Load
17814,2018-07-05 13:45:00,50.94,23.26,0.0,0.02,90.97,49500,Weekday,Thursday,Maximum_Load
17815,2018-07-05 14:00:00,56.92,27.9,0.0,0.03,89.79,50400,Weekday,Thursday,Maximum_Load
17816,2018-07-05 14:15:00,55.48,24.05,0.0,0.03,91.75,51300,Weekday,Thursday,Maximum_Load
17817,2018-07-05 14:30:00,61.02,31.46,0.0,0.03,88.88,52200,Weekday,Thursday,Maximum_Load
17818,2018-07-05 14:45:00,65.52,27.68,0.0,0.03,92.12,53100,Weekday,Thursday,Maximum_Load
17819,2018-07-05 15:00:00,47.59,16.06,0.0,0.02,94.75,54000,Weekday,Thursday,Maximum_Load
17820,2018-07-05 15:15:00,81.04,27.61,0.0,0.04,94.66,54900,Weekday,Thursday,Maximum_Load
17821,2018-07-05 15:30:00,105.12,39.74,0.0,0.05,93.54,55800,Weekday,Thursday,Maximum_Load
17822,2018-07-05 15:45:00,82.19,28.62,0.0,0.04,94.44,56700,Weekday,Thursday,Maximum_Load
17823,2018-07-05 16:00:00,74.23,40.25,0.0,0.03,87.91,57600,Weekday,Thursday,Maximum_Load
17824,2018-07-05 16:15:00,58.68,30.02,0.0,0.03,89.03,58500,Weekday,Thursday,Maximum_Load
17825,2018-07-05 16:30:00,53.46,22.79,0.0,0.02,91.99,59400,Weekday,Thursday,Maximum_Load
17826,2018-07-05 16:45:00,51.48,23.36,0.0,0.02,91.06,60300,Weekday,Thursday,Maximum_Load
17827,2018-07-05 17:00:00,64.04,32.76,0.0,0.03,89.03,61200,Weekday,Thursday,Maximum_Load
17828,2018-07-05 17:15:00,59.04,28.08,0.0,0.03,90.31,62100,Weekday,Thursday,Medium_Load
17829,2018-07-05 17:30:00,55.19,22.0,0.32,0.03,92.89,63000,Weekday,Thursday,Medium_Load
17830,2018-07-05 17:45:00,30.74,0.0,7.6,0.01,100.0,63900,Weekday,Thursday,Medium_Load
17831,2018-07-05 18:00:00,32.47,0.0,7.49,0.01,100.0,64800,Weekday,Thursday,Medium_Load
17832,2018-07-05 18:15:00,41.0,18.32,1.66,0.02,91.3,65700,Weekday,Thursday,Medium_Load
17833,2018-07-05 18:30:00,62.42,41.04,0.0,0.03,83.56,66600,Weekday,Thursday,Medium_Load
17834,2018-07-05 18:45:00,57.6,28.33,0.0,0.03,89.73,67500,Weekday,Thursday,Medium_Load
17835,2018-07-05 19:00:00,57.46,21.89,0.0,0.03,93.45,68400,Weekday,Thursday,Medium_Load
17836,2018-07-05 19:15:00,55.51,20.66,0.0,0.03,93.72,69300,Weekday,Thursday,Medium_Load
17837,2018-07-05 19:30:00,57.85,22.5,0.0,0.03,93.2,70200,Weekday,Thursday,Medium_Load
17838,2018-07-05 19:45:00,47.74,14.33,0.0,0.02,95.78,71100,Weekday,Thursday,Medium_Load
17839,2018-07-05 20:00:00,49.61,16.16,0.0,0.02,95.08,72000,Weekday,Thursday,Medium_Load
17840,2018-07-05 20:15:00,65.23,27.97,0.0,0.03,91.91,72900,Weekday,Thursday,Medium_Load
17841,2018-07-05 20:30:00,109.87,38.63,0.0,0.05,94.34,73800,Weekday,Thursday,Medium_Load
17842,2018-07-05 20:45:00,106.74,42.41,0.0,0.05,92.93,74700,Weekday,Thursday,Medium_Load
17843,2018-07-05 21:00:00,33.77,7.92,11.09,0.02,97.36,75600,Weekday,Thursday,Medium_Load
17844,2018-07-05 21:15:00,4.72,0.0,25.7,0.0,100.0,76500,Weekday,Thursday,Medium_Load
17845,2018-07-05 21:30:00,4.28,0.0,22.32,0.0,100.0,77400,Weekday,Thursday,Medium_Load
17846,2018-07-05 21:45:00,4.07,0.0,21.74,0.0,100.0,78300,Weekday,Thursday,Medium_Load
17847,2018-07-05 22:00:00,4.0,0.0,21.28,0.0,100.0,79200,Weekday,Thursday,Medium_Load
17848,2018-07-05 22:15:00,3.85,0.83,13.39,0.0,97.75,80100,Weekday,Thursday,Medium_Load
17849,2018-07-05 22:30:00,3.74,4.18,0.0,0.0,66.68,81000,Weekday,Thursday,Medium_Load
17850,2018-07-05 22:45:00,4.64,6.23,0.0,0.0,59.73,81900,Weekday,Thursday,Medium_Load
17851,2018-07-05 23:00:00,4.57,6.19,0.0,0.0,59.4,82800,Weekday,Thursday,Medium_Load
17852,2018-07-05 23:15:00,3.64,4.03,0.0,0.0,67.03,83700,Weekday,Thursday,Light_Load
17853,2018-07-05 23:30:00,3.6,3.85,0.0,0.0,68.3,84600,Weekday,Thursday,Light_Load
17854,2018-07-05 23:45:00,3.64,3.92,0.0,0.0,68.05,85500,Weekday,Thursday,Light_Load
17855,2018-07-05 00:00:00,3.67,4.03,0.0,0.0,67.33,0,Weekday,Thursday,Light_Load
17856,2018-07-06 00:15:00,3.64,4.07,0.0,0.0,66.66,900,Weekday,Friday,Light_Load
17857,2018-07-06 00:30:00,3.28,4.61,0.0,0.0,57.97,1800,Weekday,Friday,Light_Load
17858,2018-07-06 00:45:00,3.17,4.72,0.0,0.0,55.75,2700,Weekday,Friday,Light_Load
17859,2018-07-06 01:00:00,3.13,4.75,0.0,0.0,55.02,3600,Weekday,Friday,Light_Load
17860,2018-07-06 01:15:00,3.17,4.82,0.0,0.0,54.95,4500,Weekday,Friday,Light_Load
17861,2018-07-06 01:30:00,3.13,4.82,0.0,0.0,54.46,5400,Weekday,Friday,Light_Load
17862,2018-07-06 01:45:00,3.1,4.82,0.0,0.0,54.09,6300,Weekday,Friday,Light_Load
17863,2018-07-06 02:00:00,3.17,4.97,0.0,0.0,53.78,7200,Weekday,Friday,Light_Load
17864,2018-07-06 02:15:00,3.24,5.4,0.0,0.0,51.45,8100,Weekday,Friday,Light_Load
17865,2018-07-06 02:30:00,3.2,5.29,0.0,0.0,51.76,9000,Weekday,Friday,Light_Load
17866,2018-07-06 02:45:00,3.24,5.15,0.0,0.0,53.25,9900,Weekday,Friday,Light_Load
17867,2018-07-06 03:00:00,3.2,5.33,0.0,0.0,51.47,10800,Weekday,Friday,Light_Load
17868,2018-07-06 03:15:00,3.17,5.22,0.0,0.0,51.91,11700,Weekday,Friday,Light_Load
17869,2018-07-06 03:30:00,3.2,5.36,0.0,0.0,51.26,12600,Weekday,Friday,Light_Load
17870,2018-07-06 03:45:00,3.2,5.36,0.0,0.0,51.26,13500,Weekday,Friday,Light_Load
17871,2018-07-06 04:00:00,3.17,5.4,0.0,0.0,50.63,14400,Weekday,Friday,Light_Load
17872,2018-07-06 04:15:00,3.31,5.47,0.0,0.0,51.77,15300,Weekday,Friday,Light_Load
17873,2018-07-06 04:30:00,3.6,5.29,0.0,0.0,56.26,16200,Weekday,Friday,Light_Load
17874,2018-07-06 04:45:00,3.53,5.22,0.0,0.0,56.02,17100,Weekday,Friday,Light_Load
17875,2018-07-06 05:00:00,3.89,6.16,0.0,0.0,53.39,18000,Weekday,Friday,Light_Load
17876,2018-07-06 05:15:00,3.31,5.94,0.0,0.0,48.68,18900,Weekday,Friday,Light_Load
17877,2018-07-06 05:30:00,3.24,6.05,0.0,0.0,47.21,19800,Weekday,Friday,Light_Load
17878,2018-07-06 05:45:00,3.28,6.16,0.0,0.0,47.0,20700,Weekday,Friday,Light_Load
17879,2018-07-06 06:00:00,3.24,5.94,0.0,0.0,47.89,21600,Weekday,Friday,Light_Load
17880,2018-07-06 06:15:00,3.2,5.94,0.0,0.0,47.43,22500,Weekday,Friday,Light_Load
17881,2018-07-06 06:30:00,3.24,6.01,0.0,0.0,47.45,23400,Weekday,Friday,Light_Load
17882,2018-07-06 06:45:00,3.2,5.83,0.0,0.0,48.12,24300,Weekday,Friday,Light_Load
17883,2018-07-06 07:00:00,3.24,5.76,0.0,0.0,49.03,25200,Weekday,Friday,Light_Load
17884,2018-07-06 07:15:00,3.24,5.58,0.0,0.0,50.21,26100,Weekday,Friday,Light_Load
17885,2018-07-06 07:30:00,3.6,5.54,0.0,0.0,54.49,27000,Weekday,Friday,Light_Load
17886,2018-07-06 07:45:00,3.53,5.18,0.0,0.0,56.31,27900,Weekday,Friday,Light_Load
17887,2018-07-06 08:00:00,3.85,4.79,0.0,0.0,62.65,28800,Weekday,Friday,Light_Load
17888,2018-07-06 08:15:00,58.0,48.53,0.0,0.03,76.69,29700,Weekday,Friday,Light_Load
17889,2018-07-06 08:30:00,112.32,78.34,0.0,0.05,82.02,30600,Weekday,Friday,Light_Load
17890,2018-07-06 08:45:00,115.52,83.74,0.0,0.05,80.97,31500,Weekday,Friday,Light_Load
17891,2018-07-06 09:00:00,112.72,53.1,0.0,0.05,90.46,32400,Weekday,Friday,Light_Load
17892,2018-07-06 09:15:00,86.4,30.24,0.0,0.04,94.39,33300,Weekday,Friday,Medium_Load
17893,2018-07-06 09:30:00,106.52,42.95,0.0,0.05,92.74,34200,Weekday,Friday,Medium_Load
17894,2018-07-06 09:45:00,105.37,40.5,0.0,0.05,93.34,35100,Weekday,Friday,Medium_Load
17895,2018-07-06 10:00:00,78.12,34.38,0.0,0.04,91.53,36000,Weekday,Friday,Medium_Load
17896,2018-07-06 10:15:00,108.94,44.21,0.0,0.05,92.66,36900,Weekday,Friday,Maximum_Load
17897,2018-07-06 10:30:00,88.67,37.01,0.0,0.04,92.28,37800,Weekday,Friday,Maximum_Load
17898,2018-07-06 10:45:00,96.7,39.67,0.0,0.04,92.52,38700,Weekday,Friday,Maximum_Load
17899,2018-07-06 11:00:00,118.91,49.61,0.0,0.05,92.29,39600,Weekday,Friday,Maximum_Load
17900,2018-07-06 11:15:00,76.9,41.9,0.0,0.04,87.81,40500,Weekday,Friday,Maximum_Load
17901,2018-07-06 11:30:00,110.84,61.7,0.0,0.05,87.37,41400,Weekday,Friday,Maximum_Load
17902,2018-07-06 11:45:00,97.56,64.8,0.0,0.04,83.3,42300,Weekday,Friday,Maximum_Load
17903,2018-07-06 12:00:00,99.32,55.98,0.0,0.05,87.12,43200,Weekday,Friday,Maximum_Load
17904,2018-07-06 12:15:00,7.16,1.4,10.22,0.0,98.14,44100,Weekday,Friday,Medium_Load
17905,2018-07-06 12:30:00,5.72,0.0,22.82,0.0,100.0,45000,Weekday,Friday,Medium_Load
17906,2018-07-06 12:45:00,5.15,0.0,17.57,0.0,100.0,45900,Weekday,Friday,Medium_Load
17907,2018-07-06 13:00:00,4.9,0.0,17.35,0.0,100.0,46800,Weekday,Friday,Medium_Load
17908,2018-07-06 13:15:00,48.24,21.82,3.13,0.02,91.11,47700,Weekday,Friday,Maximum_Load
17909,2018-07-06 13:30:00,54.94,29.77,0.0,0.03,87.92,48600,Weekday,Friday,Maximum_Load
17910,2018-07-06 13:45:00,84.71,37.19,0.0,0.04,91.56,49500,Weekday,Friday,Maximum_Load
17911,2018-07-06 14:00:00,96.98,36.9,0.0,0.04,93.46,50400,Weekday,Friday,Maximum_Load
17912,2018-07-06 14:15:00,89.35,38.48,0.0,0.04,91.84,51300,Weekday,Friday,Maximum_Load
17913,2018-07-06 14:30:00,115.13,45.29,0.0,0.05,93.06,52200,Weekday,Friday,Maximum_Load
17914,2018-07-06 14:45:00,93.24,41.87,0.0,0.04,91.22,53100,Weekday,Friday,Maximum_Load
17915,2018-07-06 15:00:00,112.72,48.64,0.0,0.05,91.82,54000,Weekday,Friday,Maximum_Load
17916,2018-07-06 15:15:00,94.61,34.88,0.0,0.04,93.83,54900,Weekday,Friday,Maximum_Load
